0:00:38,81.9,-2,
0:00:38,82.1,-2,
0:00:39,82.2,-2,
0:00:39,82.4,-3,
0:00:39,82.7,-4,
0:00:39,82.9,-5,
0:00:39,83.1,-4,
0:00:39,83.2,-5,
0:00:40,83.2,-5,
0:00:40,83.1,-5,
0:00:40,83,-5,
0:00:40,82.9,-5,
0:00:40,82.8,-5,
0:00:40,82.7,-5,
0:00:40,82.6,-5,
0:00:41,82.5,-5,
0:00:41,82.5,-5,
0:00:41,82.4,-5,
0:00:41,82.4,-5,
0:00:41,82.3,-5,
0:00:41,82.3,-5,
0:00:42,82.3,-5,
0:00:42,82.2,-5,
0:00:42,82.2,-5,
0:00:42,82.2,-4,
0:00:42,82.2,-5,
0:00:42,82.2,-4,
0:00:43,82.1,-4,
0:00:43,82.1,-4,
0:00:43,82.1,-5,
0:00:43,82.1,-4,
0:00:43,82.1,-4,
0:00:43,82.1,-4,
0:00:43,82.1,-4,
0:00:44,82,-3,
0:00:44,82,-3,
0:00:44,82,-3,
0:00:44,82,-3,
0:00:44,82,-3,
0:00:44,82,-3,
0:00:45,82,-3,
0:00:45,82,-3,
0:00:45,82,-3,
0:00:45,82,-3,
0:00:45,82,-3,
0:00:45,81.9,-2,
0:00:45,81.9,-3,
0:00:46,81.9,-2,
0:00:46,81.9,-3,
0:00:46,81.9,-2,
0:00:46,81.9,-2,
0:00:46,81.9,-2,
0:00:46,81.9,-2,
0:00:47,81.9,-2,
0:00:47,81.9,-2,
0:00:47,81.9,-2,
0:00:47,81.9,-2,
0:00:47,81.9,-3,
0:00:47,81.9,-3,
0:00:47,81.9,-2,
0:00:48,81.9,-2,
0:00:48,81.9,-2,
0:00:48,81.9,-2,
0:00:48,81.9,-2,
0:00:48,81.9,-2,
0:00:48,81.8,-3,
0:00:49,81.8,-2,
0:00:49,81.8,-3,
0:00:49,81.8,-3,
0:00:49,81.8,-3,
0:00:49,81.8,-2,
0:00:49,81.8,-2,
0:00:49,81.7,-3,
0:00:50,81.7,-2,
0:00:50,81.7,-2,
0:00:50,81.7,-2,
0:00:50,81.7,-2,
0:00:50,81.7,-3,
0:00:50,81.7,-3,
0:00:51,81.7,-3,
0:00:51,81.7,-3,
0:00:51,81.7,-3,
0:00:51,81.7,-3,
0:00:51,81.7,-3,
0:00:51,81.7,-3,
0:00:52,81.7,-3,
0:00:52,81.7,-3,
0:00:52,81.7,-3,
0:00:52,81.7,-3,
0:00:52,81.7,-3,
0:00:52,81.7,-3,
0:00:52,81.7,-3,
